subject,session,roi,condition,time_s,amplitude_uV
sub-015,ses-01,Frontal ROI,familiar,0.291,-11.719099397595395
sub-015,ses-01,Frontal ROI,familiar,0.292,-11.707170623684783
sub-015,ses-01,Frontal ROI,familiar,0.293,-11.696745671339452
sub-015,ses-01,Frontal ROI,familiar,0.294,-11.683738630836451
sub-015,ses-01,Frontal ROI,familiar,0.295,-11.664721018269786
sub-015,ses-01,Frontal ROI,familiar,0.296,-11.636909033047756
sub-015,ses-01,Frontal ROI,familiar,0.297,-11.598178322441239
sub-015,ses-01,Frontal ROI,familiar,0.298,-11.547328936155369
sub-015,ses-01,Frontal ROI,familiar,0.299,-11.484580039867584
sub-015,ses-01,Frontal ROI,familiar,0.3,-11.412033620776691
sub-015,ses-01,Frontal ROI,familiar,0.301,-11.33375410449452
sub-015,ses-01,Frontal ROI,familiar,0.302,-11.255234469062966
sub-015,ses-01,Frontal ROI,familiar,0.303,-11.182308694379339
sub-015,ses-01,Frontal ROI,familiar,0.304,-11.119874943861227
sub-015,ses-01,Frontal ROI,familiar,0.305,-11.070906327395003
sub-015,ses-01,Frontal ROI,familiar,0.306,-11.036070299088326
sub-015,ses-01,Frontal ROI,familiar,0.307,-11.013955844815282
sub-015,ses-01,Frontal ROI,familiar,0.308,-11.001639043509012
sub-015,ses-01,Frontal ROI,familiar,0.309,-10.995253562355337
sub-015,ses-01,Frontal ROI,familiar,0.31,-10.990396582759242
sub-015,ses-01,Frontal ROI,familiar,0.311,-10.982471509254434
sub-015,ses-01,Frontal ROI,familiar,0.312,-10.967235726103809
sub-015,ses-01,Frontal ROI,familiar,0.313,-10.941717273209363
sub-015,ses-01,Frontal ROI,familiar,0.314,-10.905333141146706
sub-015,ses-01,Frontal ROI,familiar,0.315,-10.86072918399662
sub-015,ses-01,Frontal ROI,familiar,0.316,-10.81379145492808
sub-015,ses-01,Frontal ROI,familiar,0.317,-10.772513317183904
sub-015,ses-01,Frontal ROI,familiar,0.318,-10.744834794662953
sub-015,ses-01,Frontal ROI,familiar,0.319,-10.736017846230272
sub-015,ses-01,Frontal ROI,familiar,0.32,-10.746410727232716
sub-015,ses-01,Frontal ROI,familiar,0.321,-10.770418710761163
sub-015,ses-01,Frontal ROI,familiar,0.322,-10.797124579662503
sub-015,ses-01,Frontal ROI,familiar,0.323,-10.812440718957433
sub-015,ses-01,Frontal ROI,familiar,0.324,-10.802196559663095
sub-015,ses-01,Frontal ROI,familiar,0.325,-10.755366263774107
sub-015,ses-01,Frontal ROI,familiar,0.326,-10.666697561667954
sub-015,ses-01,Frontal ROI,familiar,0.327,-10.538201721115229
sub-015,ses-01,Frontal ROI,familiar,0.328,-10.3791799432382
sub-015,ses-01,Frontal ROI,familiar,0.329,-10.20468444692667
sub-015,ses-01,Frontal ROI,familiar,0.33,-10.032593271806759
sub-015,ses-01,Frontal ROI,familiar,0.331,-9.879831148430616
sub-015,ses-01,Frontal ROI,familiar,0.332,-9.75859658737304
sub-015,ses-01,Frontal ROI,familiar,0.333,-9.673591845458322
sub-015,ses-01,Frontal ROI,familiar,0.334,-9.621063435917831
sub-015,ses-01,Frontal ROI,familiar,0.335,-9.589979578297324
sub-015,ses-01,Frontal ROI,familiar,0.336,-9.565029416652504
sub-015,ses-01,Frontal ROI,familiar,0.337,-9.530558187147813
sub-015,ses-01,Frontal ROI,familiar,0.338,-9.474280556164665
sub-015,ses-01,Frontal ROI,familiar,0.339,-9.389787718405582
sub-015,ses-01,Frontal ROI,familiar,0.34,-9.277391999186277
sub-015,ses-01,Frontal ROI,familiar,0.341,-9.143447530486174
sub-015,ses-01,Frontal ROI,familiar,0.342,-8.998652652938901
sub-015,ses-01,Frontal ROI,familiar,0.343,-8.855884004027146
sub-015,ses-01,Frontal ROI,familiar,0.344,-8.727940056614218
sub-015,ses-01,Frontal ROI,familiar,0.345,-8.625382626325413
sub-015,ses-01,Frontal ROI,familiar,0.346,-8.554614474566574
sub-015,ses-01,Frontal ROI,familiar,0.347,-8.516451139864994
sub-015,ses-01,Frontal ROI,familiar,0.348,-8.505591911037882
sub-015,ses-01,Frontal ROI,familiar,0.349,-8.511355871323127
sub-015,ses-01,Frontal ROI,familiar,0.35,-8.51972214494061
sub-015,ses-01,Frontal ROI,familiar,0.351,-8.516244220209702
sub-015,ses-01,Frontal ROI,familiar,0.352,-8.489051111557957
sub-015,ses-01,Frontal ROI,familiar,0.353,-8.431096910404081
sub-015,ses-01,Frontal ROI,familiar,0.354,-8.341076053397561
sub-015,ses-01,Frontal ROI,familiar,0.355,-8.222870377541518
sub-015,ses-01,Frontal ROI,familiar,0.356,-8.08383872494805
sub-015,ses-01,Frontal ROI,familiar,0.357,-7.932546314713531
sub-015,ses-01,Frontal ROI,familiar,0.358,-7.7765969772469905
sub-015,ses-01,Frontal ROI,familiar,0.359,-7.6211267991600895
sub-015,ses-01,Frontal ROI,familiar,0.36,-7.468297180687792
sub-015,ses-01,Frontal ROI,familiar,0.361,-7.317818697489624
sub-015,ses-01,Frontal ROI,familiar,0.362,-7.168203307258446
sub-015,ses-01,Frontal ROI,familiar,0.363,-7.018214030920389
sub-015,ses-01,Frontal ROI,familiar,0.364,-6.867958054040631
sub-015,ses-01,Frontal ROI,familiar,0.365,-6.719248787744615
sub-015,ses-01,Frontal ROI,familiar,0.366,-6.575148335935888
sub-015,ses-01,Frontal ROI,familiar,0.367,-6.438894259244718
sub-015,ses-01,Frontal ROI,familiar,0.368,-6.312640012517722
sub-015,ses-01,Frontal ROI,familiar,0.369,-6.196511326102807
sub-015,ses-01,Frontal ROI,familiar,0.37,-6.0883498619577
sub-015,ses-01,Frontal ROI,familiar,0.371,-5.98423894749534
sub-015,ses-01,Frontal ROI,familiar,0.372,-5.879616604749937
sub-015,ses-01,Frontal ROI,familiar,0.373,-5.770599118239208
sub-015,ses-01,Frontal ROI,familiar,0.374,-5.655109233064964
sub-015,ses-01,Frontal ROI,familiar,0.375,-5.533509963503689
sub-015,ses-01,Frontal ROI,familiar,0.376,-5.408622530164841
sub-015,ses-01,Frontal ROI,familiar,0.377,-5.285175357100414
sub-015,ses-01,Frontal ROI,familiar,0.378,-5.168840468889301
sub-015,ses-01,Frontal ROI,familiar,0.379,-5.06506898394476
sub-015,ses-01,Frontal ROI,familiar,0.38,-4.977966480096677
sub-015,ses-01,Frontal ROI,familiar,0.381,-4.90944297660682
sub-015,ses-01,Frontal ROI,familiar,0.382,-4.858825767982604
sub-015,ses-01,Frontal ROI,familiar,0.383,-4.823013886673341
sub-015,ses-01,Frontal ROI,familiar,0.384,-4.797103423882543
sub-015,ses-01,Frontal ROI,familiar,0.385,-4.775273952386629
sub-015,ses-01,Frontal ROI,familiar,0.386,-4.751686446288161
sub-015,ses-01,Frontal ROI,familiar,0.387,-4.721251504948696
sub-015,ses-01,Frontal ROI,familiar,0.388,-4.680308318399577
sub-015,ses-01,Frontal ROI,familiar,0.389,-4.627310849415097
sub-015,ses-01,Frontal ROI,familiar,0.39,-4.563452722951108
sub-015,ses-01,Frontal ROI,familiar,0.391,-4.492904553138714
sub-015,ses-01,Frontal ROI,familiar,0.392,-4.4222599102020475
sub-015,ses-01,Frontal ROI,familiar,0.393,-4.359030765361786
sub-015,ses-01,Frontal ROI,familiar,0.394,-4.309494366242881
sub-015,ses-01,Frontal ROI,familiar,0.395,-4.276606503739121
sub-015,ses-01,Frontal ROI,familiar,0.396,-4.2588019204809
sub-015,ses-01,Frontal ROI,familiar,0.397,-4.25022567116328
sub-015,ses-01,Frontal ROI,familiar,0.398,-4.242396735425695
sub-015,ses-01,Frontal ROI,familiar,0.399,-4.226773571273357
sub-015,ses-01,Frontal ROI,familiar,0.4,-4.197385611198579
sub-015,ses-01,Frontal ROI,familiar,0.401,-4.152697654666925
sub-015,ses-01,Frontal ROI,familiar,0.402,-4.096117805985001
sub-015,ses-01,Frontal ROI,familiar,0.403,-4.034979042333343
sub-015,ses-01,Frontal ROI,familiar,0.404,-3.9783092157281796
sub-015,ses-01,Frontal ROI,familiar,0.405,-3.934097273763533
sub-015,ses-01,Frontal ROI,familiar,0.406,-3.906908619646663
sub-015,ses-01,Frontal ROI,familiar,0.407,-3.8965498640289873
sub-015,ses-01,Frontal ROI,familiar,0.408,-3.8981238847371276
sub-015,ses-01,Frontal ROI,familiar,0.409,-3.9034025081534978
sub-015,ses-01,Frontal ROI,familiar,0.41,-3.9031120197504454
sub-015,ses-01,Frontal ROI,familiar,0.411,-3.889532159641414
sub-015,ses-01,Frontal ROI,familiar,0.412,-3.8587479124968085
sub-015,ses-01,Frontal ROI,familiar,0.413,-3.811945449357716
sub-015,ses-01,Frontal ROI,familiar,0.414,-3.7553383703241034
sub-015,ses-01,Frontal ROI,familiar,0.415,-3.698682854340029
sub-015,ses-01,Frontal ROI,familiar,0.416,-3.6528022311706634
sub-015,ses-01,Frontal ROI,familiar,0.417,-3.626880586207502
sub-015,ses-01,Frontal ROI,familiar,0.418,-3.6263187691791052
sub-015,ses-01,Frontal ROI,familiar,0.419,-3.651689601742641
sub-015,ses-01,Frontal ROI,familiar,0.42,-3.6989247819050823
sub-015,ses-01,Frontal ROI,familiar,0.421,-3.7604941770756057
sub-015,ses-01,Frontal ROI,familiar,0.422,-3.8271152585897497
sub-015,ses-01,Frontal ROI,familiar,0.423,-3.889509390458937
sub-015,ses-01,Frontal ROI,familiar,0.424,-3.9398546257168467
sub-015,ses-01,Frontal ROI,familiar,0.425,-3.9727624172847333
sub-015,ses-01,Frontal ROI,familiar,0.426,-3.985748756780234
sub-015,ses-01,Frontal ROI,familiar,0.427,-3.979264343847714
sub-015,ses-01,Frontal ROI,familiar,0.428,-3.9564040132040783
sub-015,ses-01,Frontal ROI,familiar,0.429,-3.922409248365744
sub-015,ses-01,Frontal ROI,familiar,0.43,-3.8840081579714987
sub-015,ses-01,Frontal ROI,familiar,0.431,-3.848560636324753
sub-015,ses-01,Frontal ROI,familiar,0.432,-3.822968264224278
sub-015,ses-01,Frontal ROI,familiar,0.433,-3.812392072636801
sub-015,ses-01,Frontal ROI,familiar,0.434,-3.8189871722137325
sub-015,ses-01,Frontal ROI,familiar,0.435,-3.841040068787218
sub-015,ses-01,Frontal ROI,familiar,0.436,-3.8729588667125188
sub-015,ses-01,Frontal ROI,familiar,0.437,-3.906376707969278
sub-015,ses-01,Frontal ROI,familiar,0.438,-3.9322001034657577
sub-015,ses-01,Frontal ROI,familiar,0.439,-3.9429867821506965
sub-015,ses-01,Frontal ROI,familiar,0.44,-3.934845076795555
sub-015,ses-01,Frontal ROI,familiar,0.441,-3.908225365354794
sub-015,ses-01,Frontal ROI,familiar,0.442,-3.867428775534568
sub-015,ses-01,Frontal ROI,familiar,0.443,-3.819137107398332
sub-015,ses-01,Frontal ROI,familiar,0.444,-3.770554580361055
sub-015,ses-01,Frontal ROI,familiar,0.445,-3.72774347374905
sub-015,ses-01,Frontal ROI,familiar,0.446,-3.6945230312091795
sub-015,ses-01,Frontal ROI,familiar,0.447,-3.672043203715954
sub-015,ses-01,Frontal ROI,familiar,0.448,-3.658966591507431
sub-015,ses-01,Frontal ROI,familiar,0.449,-3.6521020795254477
sub-015,ses-01,Frontal ROI,familiar,0.45,-3.647296085847782
sub-015,ses-01,Frontal ROI,familiar,0.451,-3.640390879632803
sub-015,ses-01,Frontal ROI,familiar,0.452,-3.628070871542201
sub-015,ses-01,Frontal ROI,familiar,0.453,-3.6084147204222394
sub-015,ses-01,Frontal ROI,familiar,0.454,-3.5809697549547956
sub-015,ses-01,Frontal ROI,familiar,0.455,-3.5462536716362782
sub-015,ses-01,Frontal ROI,familiar,0.456,-3.5048148527624328
sub-015,ses-01,Frontal ROI,familiar,0.457,-3.4562526300058236
sub-015,ses-01,Frontal ROI,familiar,0.458,-3.3987234186571227
sub-015,ses-01,Frontal ROI,familiar,0.459,-3.329319974404048
sub-015,ses-01,Frontal ROI,familiar,0.46,-3.2453286639755743
sub-015,ses-01,Frontal ROI,familiar,0.461,-3.145907819860521
sub-015,ses-01,Frontal ROI,familiar,0.462,-3.0334216089719175
sub-015,ses-01,Frontal ROI,familiar,0.463,-2.9137082344557017
sub-015,ses-01,Frontal ROI,familiar,0.464,-2.794991659442476
sub-015,ses-01,Frontal ROI,familiar,0.465,-2.6857562322151063
sub-015,ses-01,Frontal ROI,familiar,0.466,-2.5923848684971422
sub-015,ses-01,Frontal ROI,familiar,0.467,-2.5174595863709626
sub-015,ses-01,Frontal ROI,familiar,0.468,-2.459310019580131
sub-015,ses-01,Frontal ROI,familiar,0.469,-2.412844242609402
sub-015,ses-01,Frontal ROI,familiar,0.47,-2.3712050769640673
sub-015,ses-01,Frontal ROI,familiar,0.471,-2.3275899164529052
sub-015,ses-01,Frontal ROI,familiar,0.472,-2.2766900602095084
sub-015,ses-01,Frontal ROI,familiar,0.473,-2.2154768093127415
sub-015,ses-01,Frontal ROI,familiar,0.474,-2.1433107995430816
sub-015,ses-01,Frontal ROI,familiar,0.475,-2.0615004629576883
sub-015,ses-01,Frontal ROI,familiar,0.476,-1.9725113715689102
sub-015,ses-01,Frontal ROI,familiar,0.477,-1.8790595050681747
sub-015,ses-01,Frontal ROI,familiar,0.478,-1.7833241870391527
sub-015,ses-01,Frontal ROI,familiar,0.479,-1.6864725906596747
sub-015,ses-01,Frontal ROI,familiar,0.48,-1.5886051487163275
sub-015,ses-01,Frontal ROI,familiar,0.481,-1.4890935676192436
sub-015,ses-01,Frontal ROI,familiar,0.482,-1.3871272197757092
sub-015,ses-01,Frontal ROI,familiar,0.483,-1.2821838633827722
sub-015,ses-01,Frontal ROI,familiar,0.484,-1.174189090613419
sub-015,ses-01,Frontal ROI,familiar,0.485,-1.0633157594842568
sub-015,ses-01,Frontal ROI,familiar,0.486,-0.9496121323709033
sub-015,ses-01,Frontal ROI,familiar,0.487,-0.8327800102670612
sub-015,ses-01,Frontal ROI,familiar,0.488,-0.7123592567209653
sub-015,ses-01,Frontal ROI,familiar,0.489,-0.5883273715326328
sub-015,ses-01,Frontal ROI,familiar,0.49,-0.4618334991074011
sub-015,ses-01,Frontal ROI,familiar,0.491,-0.33563813455327896
sub-015,ses-01,Frontal ROI,familiar,0.492,-0.21392107345984346
sub-015,ses-01,Frontal ROI,familiar,0.493,-0.10141397872099679
sub-015,ses-01,Frontal ROI,familiar,0.494,-0.0021445942108454154
sub-015,ses-01,Frontal ROI,familiar,0.495,0.08169997401539303
sub-015,ses-01,Frontal ROI,familiar,0.496,0.1502927404827913
sub-015,ses-01,Frontal ROI,familiar,0.497,0.20582978724343667
sub-015,ses-01,Frontal ROI,familiar,0.498,0.2514855783542446
sub-015,ses-01,Frontal ROI,familiar,0.499,0.2901280924807723
sub-015,ses-01,Frontal ROI,familiar,0.5,0.32334212969449344
sub-015,ses-01,Frontal ROI,familiar,0.501,0.3511571079707119
sub-015,ses-01,Frontal ROI,familiar,0.502,0.372571249548085
sub-015,ses-01,Frontal ROI,familiar,0.503,0.3866373558183747
sub-015,ses-01,Frontal ROI,familiar,0.504,0.3936385099488744
sub-015,ses-01,Frontal ROI,familiar,0.505,0.3958455976225194
sub-015,ses-01,Frontal ROI,familiar,0.506,0.3975347483514676
sub-015,ses-01,Frontal ROI,familiar,0.507,0.40424909936083514
sub-015,ses-01,Frontal ROI,familiar,0.508,0.42155690606644713
sub-015,ses-01,Frontal ROI,familiar,0.509,0.45369790036042945
sub-015,ses-01,Frontal ROI,familiar,0.51,0.5024945016470425
sub-015,ses-01,Frontal ROI,familiar,0.511,0.5667930626351465
sub-015,ses-01,Frontal ROI,familiar,0.512,0.6425353136065012
sub-015,ses-01,Frontal ROI,familiar,0.513,0.7234205679772293
sub-015,ses-01,Frontal ROI,familiar,0.514,0.802021665844059
sub-015,ses-01,Frontal ROI,familiar,0.515,0.8711503887642926
sub-015,ses-01,Frontal ROI,familiar,0.516,0.925219928945037
sub-015,ses-01,Frontal ROI,familiar,0.517,0.9613423281471583
sub-015,ses-01,Frontal ROI,familiar,0.518,0.9799404190100868
sub-015,ses-01,Frontal ROI,familiar,0.519,0.9847193057756403
sub-015,ses-01,Frontal ROI,familiar,0.52,0.9819267270315153
sub-015,ses-01,Frontal ROI,familiar,0.521,0.9789833656193452
sub-015,ses-01,Frontal ROI,familiar,0.522,0.9827750771033563
sub-015,ses-01,Frontal ROI,familiar,0.523,0.998059098226301
sub-015,ses-01,Frontal ROI,familiar,0.524,1.0264375175405331
sub-015,ses-01,Frontal ROI,familiar,0.525,1.0661773827724987
sub-015,ses-01,Frontal ROI,familiar,0.526,1.1129018864318507
sub-015,ses-01,Frontal ROI,familiar,0.527,1.1609417523385972
sub-015,ses-01,Frontal ROI,familiar,0.528,1.2049681241633492
sub-015,ses-01,Frontal ROI,familiar,0.529,1.2414835481626343
sub-015,ses-01,Frontal ROI,familiar,0.53,1.269810921115629
sub-015,ses-01,Frontal ROI,familiar,0.531,1.292341868695575
sub-015,ses-01,Frontal ROI,familiar,0.532,1.3139558754107556
sub-015,ses-01,Frontal ROI,familiar,0.533,1.3407101690165049
sub-015,ses-01,Frontal ROI,familiar,0.534,1.3781318159534806
sub-015,ses-01,Frontal ROI,familiar,0.535,1.4296299914730237
sub-015,ses-01,Frontal ROI,familiar,0.536,1.4955638694469064
sub-015,ses-01,Frontal ROI,familiar,0.537,1.5732900940240544
sub-015,ses-01,Frontal ROI,familiar,0.538,1.6581452674166481
sub-015,ses-01,Frontal ROI,familiar,0.539,1.744948595846787
sub-015,ses-01,Frontal ROI,familiar,0.54,1.8294081677320382
sub-015,ses-01,Frontal ROI,familiar,0.541,1.9088909976655903
sub-015,ses-01,Frontal ROI,familiar,0.542,1.9823372955409466
sub-015,ses-01,Frontal ROI,familiar,0.543,2.049501271671407
sub-015,ses-01,Frontal ROI,familiar,0.544,2.1099790141561634
sub-015,ses-01,Frontal ROI,familiar,0.545,2.1625377194728426
sub-015,ses-01,Frontal ROI,familiar,0.546,2.205078578234897
sub-015,ses-01,Frontal ROI,familiar,0.547,2.23524857074968
sub-015,ses-01,Frontal ROI,familiar,0.548,2.2513990956235226
sub-015,ses-01,Frontal ROI,familiar,0.549,2.2534278385022093
sub-015,ses-01,Frontal ROI,familiar,0.55,2.243103154253308
sub-015,ses-01,Frontal ROI,familiar,0.551,2.2237181692769794
sub-015,ses-01,Frontal ROI,familiar,0.552,2.1992212611404893
sub-015,ses-01,Frontal ROI,familiar,0.553,2.173200740350713
sub-015,ses-01,Frontal ROI,familiar,0.554,2.148162026040707
sub-015,ses-01,Frontal ROI,familiar,0.555,2.1253874334559324
sub-015,ses-01,Frontal ROI,familiar,0.556,2.1053653434636455
sub-015,ses-01,Frontal ROI,familiar,0.557,2.0884891595700408
sub-015,ses-01,Frontal ROI,familiar,0.558,2.0756265121802784
sub-015,ses-01,Frontal ROI,familiar,0.559,2.068290449231503
sub-015,ses-01,Frontal ROI,familiar,0.56,2.068383982439421
sub-015,ses-01,Frontal ROI,familiar,0.561,2.0776861353619256
sub-015,ses-01,Frontal ROI,familiar,0.562,2.0973088990138415
sub-015,ses-01,Frontal ROI,familiar,0.563,2.1273065649284684
sub-015,ses-01,Frontal ROI,familiar,0.564,2.1665220626930544
sub-015,ses-01,Frontal ROI,familiar,0.565,2.212690125649079
sub-015,ses-01,Frontal ROI,familiar,0.566,2.2627893690620335
sub-015,ses-01,Frontal ROI,familiar,0.567,2.3136162277918633
sub-015,ses-01,Frontal ROI,familiar,0.568,2.3625076790300787
sub-015,ses-01,Frontal ROI,familiar,0.569,2.408070467211121
sub-015,ses-01,Frontal ROI,familiar,0.57,2.450732028651421
sub-015,ses-01,Frontal ROI,familiar,0.571,2.492917369942766
sub-015,ses-01,Frontal ROI,familiar,0.572,2.5387011012274185
sub-015,ses-01,Frontal ROI,familiar,0.573,2.592890513916277
sub-015,ses-01,Frontal ROI,familiar,0.574,2.6596683600165907
sub-015,ses-01,Frontal ROI,familiar,0.575,2.741121566575717
sub-015,ses-01,Frontal ROI,familiar,0.576,2.8361188835444198
sub-015,ses-01,Frontal ROI,familiar,0.577,2.9399860997730265
sub-015,ses-01,Frontal ROI,familiar,0.578,3.045231871797526
sub-015,ses-01,Frontal ROI,familiar,0.579,3.143229335015037
sub-015,ses-01,Frontal ROI,familiar,0.58,3.226386700441249
sub-015,ses-01,Frontal ROI,familiar,0.581,3.2901211669064088
sub-015,ses-01,Frontal ROI,familiar,0.582,3.3339877867846557
sub-015,ses-01,Frontal ROI,familiar,0.583,3.3615989613632564
sub-015,ses-01,Frontal ROI,familiar,0.584,3.379399059339593
sub-015,ses-01,Frontal ROI,familiar,0.585,3.394762314446744
sub-015,ses-01,Frontal ROI,familiar,0.586,3.4141074022891194
sub-015,ses-01,Frontal ROI,familiar,0.587,3.4416451406225317
sub-015,ses-01,Frontal ROI,familiar,0.588,3.479025103112841
sub-015,ses-01,Frontal ROI,familiar,0.589,3.5257254327290375
sub-015,ses-01,Frontal ROI,familiar,0.59,3.5797600562723706
sub-015,ses-01,Frontal ROI,familiar,0.591,3.6382778592411937
sub-015,ses-01,Frontal ROI,familiar,0.592,3.6978554724496098
sub-015,ses-01,Frontal ROI,familiar,0.593,3.754598150441518
sub-015,ses-01,Frontal ROI,familiar,0.594,3.804387114549469
sub-015,ses-01,Frontal ROI,familiar,0.595,3.843588169814017
sub-015,ses-01,Frontal ROI,familiar,0.596,3.8702307267160405
sub-015,ses-01,Frontal ROI,familiar,0.597,3.885254007514063
sub-015,ses-01,Frontal ROI,familiar,0.598,3.89317149728263
sub-015,ses-01,Frontal ROI,familiar,0.599,3.9016173235922973
sub-015,ses-01,Frontal ROI,familiar,0.6,3.919690857233682
sub-015,ses-01,Parietal ROI,familiar,-0.1,-0.042039897131009
sub-015,ses-01,Parietal ROI,familiar,-0.099,-0.03634587324147807
sub-015,ses-01,Parietal ROI,familiar,-0.098,-0.028475176823184175
sub-015,ses-01,Parietal ROI,familiar,-0.097,-0.019529584618236603
sub-015,ses-01,Parietal ROI,familiar,-0.096,-0.010319543666420447
sub-015,ses-01,Parietal ROI,familiar,-0.095,-0.000924149943424432
sub-015,ses-01,Parietal ROI,familiar,-0.094,0.009394217017590448
sub-015,ses-01,Parietal ROI,familiar,-0.093,0.021886751006250003
sub-015,ses-01,Parietal ROI,familiar,-0.092,0.03777345462955023
sub-015,ses-01,Parietal ROI,familiar,-0.091,0.05772796968243601
sub-015,ses-01,Parietal ROI,familiar,-0.09,0.08164305365325002
sub-015,ses-01,Parietal ROI,familiar,-0.089,0.10876197297346278
sub-015,ses-01,Parietal ROI,familiar,-0.088,0.13804657158185868
sub-015,ses-01,Parietal ROI,familiar,-0.087,0.16852911094567663
sub-015,ses-01,Parietal ROI,familiar,-0.086,0.1994366003587437
sub-015,ses-01,Parietal ROI,familiar,-0.085,0.23005175928219984
sub-015,ses-01,Parietal ROI,familiar,-0.084,0.25946513656007636
sub-015,ses-01,Parietal ROI,familiar,-0.083,0.28645261964571933
sub-015,ses-01,Parietal ROI,familiar,-0.082,0.30963044331759226
sub-015,ses-01,Parietal ROI,familiar,-0.081,0.3278506833655238
sub-015,ses-01,Parietal ROI,familiar,-0.08,0.3406350990842549
sub-015,ses-01,Parietal ROI,familiar,-0.079,0.3484067072553458
sub-015,ses-01,Parietal ROI,familiar,-0.078,0.3523783914603405
sub-015,ses-01,Parietal ROI,familiar,-0.077,0.3541212203652366
sub-015,ses-01,Parietal ROI,familiar,-0.076,0.3549672122189054
sub-015,ses-01,Parietal ROI,familiar,-0.075,0.3554583759585088
sub-015,ses-01,Parietal ROI,familiar,-0.074,0.3550414154469155
sub-015,ses-01,Parietal ROI,familiar,-0.073,0.35214778852089673
sub-015,ses-01,Parietal ROI,familiar,-0.072,0.34469200319935317
