Stage,ROI,Channels Used,Time (ms),Cohen's d
After ICA,Frontal ROI,"F3,FZ,F4",0.0,-0.012187155419506953
After ICA,Frontal ROI,"F3,FZ,F4",1.0,-0.02124933356954047
After ICA,Frontal ROI,"F3,FZ,F4",2.0,-0.026967328664455625
After ICA,Frontal ROI,"F3,FZ,F4",3.0,-0.02869025157983475
After ICA,Frontal ROI,"F3,FZ,F4",4.0,-0.02639686101538527
After ICA,Frontal ROI,"F3,FZ,F4",5.0,-0.020688886076559877
After ICA,Frontal ROI,"F3,FZ,F4",6.0,-0.012667089773150559
After ICA,Frontal ROI,"F3,FZ,F4",7.0,-0.0036823353003617807
After ICA,Frontal ROI,"F3,FZ,F4",8.0,0.004991782798633215
After ICA,Frontal ROI,"F3,FZ,F4",9.0,0.012466298792843935
After ICA,Frontal ROI,"F3,FZ,F4",10.0,0.01842085720549826
After ICA,Frontal ROI,"F3,FZ,F4",11.0,0.02311102060622082
After ICA,Frontal ROI,"F3,FZ,F4",12.0,0.02720851640313196
After ICA,Frontal ROI,"F3,FZ,F4",13.0,0.031528191595687996
After ICA,Frontal ROI,"F3,FZ,F4",14.0,0.03673089068064425
After ICA,Frontal ROI,"F3,FZ,F4",15.0,0.04310550758275955
After ICA,Frontal ROI,"F3,FZ,F4",16.0,0.05050249610103859
After ICA,Frontal ROI,"F3,FZ,F4",17.0,0.05842550849666844
After ICA,Frontal ROI,"F3,FZ,F4",18.0,0.06622898647430807
After ICA,Frontal ROI,"F3,FZ,F4",19.0,0.07334187394102827
After ICA,Frontal ROI,"F3,FZ,F4",20.0,0.07943682686974547
After ICA,Frontal ROI,"F3,FZ,F4",21.0,0.08447674379520746
After ICA,Frontal ROI,"F3,FZ,F4",22.0,0.0886078408915336
After ICA,Frontal ROI,"F3,FZ,F4",23.0,0.09193891458941351
After ICA,Frontal ROI,"F3,FZ,F4",24.0,0.09431437309763557
After ICA,Frontal ROI,"F3,FZ,F4",25.0,0.09520626692860833
After ICA,Frontal ROI,"F3,FZ,F4",26.0,0.09380444576033509
After ICA,Frontal ROI,"F3,FZ,F4",27.0,0.08929603021162151
After ICA,Frontal ROI,"F3,FZ,F4",28.0,0.08123544996344191
After ICA,Frontal ROI,"F3,FZ,F4",29.0,0.06985424819695957
After ICA,Frontal ROI,"F3,FZ,F4",30.0,0.05617696314016551
After ICA,Frontal ROI,"F3,FZ,F4",31.0,0.04190161971152099
After ICA,Frontal ROI,"F3,FZ,F4",32.0,0.02909969950388752
After ICA,Frontal ROI,"F3,FZ,F4",33.0,0.01981113731895897
After ICA,Frontal ROI,"F3,FZ,F4",34.0,0.015601984387408011
After ICA,Frontal ROI,"F3,FZ,F4",35.0,0.01719948205588888
After ICA,Frontal ROI,"F3,FZ,F4",36.0,0.02434282053794563
After ICA,Frontal ROI,"F3,FZ,F4",37.0,0.0358815658162869
After ICA,Frontal ROI,"F3,FZ,F4",38.0,0.050032192093440175
After ICA,Frontal ROI,"F3,FZ,F4",39.0,0.06470460350086106
After ICA,Frontal ROI,"F3,FZ,F4",40.0,0.07785198043085413
After ICA,Frontal ROI,"F3,FZ,F4",41.0,0.08778573128564408
After ICA,Frontal ROI,"F3,FZ,F4",42.0,0.09340101984902918
After ICA,Frontal ROI,"F3,FZ,F4",43.0,0.09431132572459236
After ICA,Frontal ROI,"F3,FZ,F4",44.0,0.09090152363587274
After ICA,Frontal ROI,"F3,FZ,F4",45.0,0.0842684581633545
After ICA,Frontal ROI,"F3,FZ,F4",46.0,0.076014242315121
After ICA,Frontal ROI,"F3,FZ,F4",47.0,0.06791629027061705
After ICA,Frontal ROI,"F3,FZ,F4",48.0,0.06156375837523448
After ICA,Frontal ROI,"F3,FZ,F4",49.0,0.05807770336993984
After ICA,Frontal ROI,"F3,FZ,F4",50.0,0.05799534136939606
After ICA,Frontal ROI,"F3,FZ,F4",51.0,0.061302842953161796
After ICA,Frontal ROI,"F3,FZ,F4",52.0,0.06752314344298203
After ICA,Frontal ROI,"F3,FZ,F4",53.0,0.07579253494598612
After ICA,Frontal ROI,"F3,FZ,F4",54.0,0.08495667088309485
After ICA,Frontal ROI,"F3,FZ,F4",55.0,0.09374313997885449
After ICA,Frontal ROI,"F3,FZ,F4",56.0,0.10097416369776084
After ICA,Frontal ROI,"F3,FZ,F4",57.0,0.10573012593740769
After ICA,Frontal ROI,"F3,FZ,F4",58.0,0.10747077272120978
After ICA,Frontal ROI,"F3,FZ,F4",59.0,0.10619014120312002
After ICA,Frontal ROI,"F3,FZ,F4",60.0,0.10256815865244573
After ICA,Frontal ROI,"F3,FZ,F4",61.0,0.09792596140015114
After ICA,Frontal ROI,"F3,FZ,F4",62.0,0.0938598716142539
After ICA,Frontal ROI,"F3,FZ,F4",63.0,0.09170936543798869
After ICA,Frontal ROI,"F3,FZ,F4",64.0,0.0921644281972151
After ICA,Frontal ROI,"F3,FZ,F4",65.0,0.0951797440262641
After ICA,Frontal ROI,"F3,FZ,F4",66.0,0.10015619705642062
After ICA,Frontal ROI,"F3,FZ,F4",67.0,0.10624683143527912
After ICA,Frontal ROI,"F3,FZ,F4",68.0,0.1126303883574632
After ICA,Frontal ROI,"F3,FZ,F4",69.0,0.11865741529310324
After ICA,Frontal ROI,"F3,FZ,F4",70.0,0.12387379486681033
After ICA,Frontal ROI,"F3,FZ,F4",71.0,0.12798533190051617
After ICA,Frontal ROI,"F3,FZ,F4",72.0,0.1308133838819301
After ICA,Frontal ROI,"F3,FZ,F4",73.0,0.13225738233987414
After ICA,Frontal ROI,"F3,FZ,F4",74.0,0.13225919910014822
After ICA,Frontal ROI,"F3,FZ,F4",75.0,0.13075606670864806
After ICA,Frontal ROI,"F3,FZ,F4",76.0,0.1276259765046584
After ICA,Frontal ROI,"F3,FZ,F4",77.0,0.12267025865912236
After ICA,Frontal ROI,"F3,FZ,F4",78.0,0.1156971700370829
After ICA,Frontal ROI,"F3,FZ,F4",79.0,0.10671452373205188
After ICA,Frontal ROI,"F3,FZ,F4",80.0,0.09613101461441512
After ICA,Frontal ROI,"F3,FZ,F4",81.0,0.08481671786320444
After ICA,Frontal ROI,"F3,FZ,F4",82.0,0.07396696953000909
After ICA,Frontal ROI,"F3,FZ,F4",83.0,0.06484910111508094
After ICA,Frontal ROI,"F3,FZ,F4",84.0,0.05853426722073204
After ICA,Frontal ROI,"F3,FZ,F4",85.0,0.05565955654224654
After ICA,Frontal ROI,"F3,FZ,F4",86.0,0.056251749821960094
After ICA,Frontal ROI,"F3,FZ,F4",87.0,0.05966347164327953
After ICA,Frontal ROI,"F3,FZ,F4",88.0,0.0646493365875405
After ICA,Frontal ROI,"F3,FZ,F4",89.0,0.06957784891976217
After ICA,Frontal ROI,"F3,FZ,F4",90.0,0.07278158101814877
After ICA,Frontal ROI,"F3,FZ,F4",91.0,0.07301686055020398
After ICA,Frontal ROI,"F3,FZ,F4",92.0,0.06988958702527102
After ICA,Frontal ROI,"F3,FZ,F4",93.0,0.06402930658397761
After ICA,Frontal ROI,"F3,FZ,F4",94.0,0.05688453661726699
After ICA,Frontal ROI,"F3,FZ,F4",95.0,0.05020473613246016
After ICA,Frontal ROI,"F3,FZ,F4",96.0,0.04541831920206625
After ICA,Frontal ROI,"F3,FZ,F4",97.0,0.043147602300760056
After ICA,Frontal ROI,"F3,FZ,F4",98.0,0.043035074601416326
After ICA,Frontal ROI,"F3,FZ,F4",99.0,0.043928310253769205
After ICA,Frontal ROI,"F3,FZ,F4",100.0,0.04434145461018513
After ICA,Frontal ROI,"F3,FZ,F4",101.0,0.04303450987010326
After ICA,Frontal ROI,"F3,FZ,F4",102.0,0.039516635171284516
After ICA,Frontal ROI,"F3,FZ,F4",103.0,0.034265083375372034
After ICA,Frontal ROI,"F3,FZ,F4",104.0,0.02854305329117337
After ICA,Frontal ROI,"F3,FZ,F4",105.0,0.023920165835365204
After ICA,Frontal ROI,"F3,FZ,F4",106.0,0.02173336166498038
After ICA,Frontal ROI,"F3,FZ,F4",107.0,0.022653388157513697
After ICA,Frontal ROI,"F3,FZ,F4",108.0,0.026428344901205335
After ICA,Frontal ROI,"F3,FZ,F4",109.0,0.03188817306010534
After ICA,Frontal ROI,"F3,FZ,F4",110.0,0.03727750338216241
After ICA,Frontal ROI,"F3,FZ,F4",111.0,0.040836500882309126
After ICA,Frontal ROI,"F3,FZ,F4",112.0,0.04139503380036417
After ICA,Frontal ROI,"F3,FZ,F4",113.0,0.0387411570860508
After ICA,Frontal ROI,"F3,FZ,F4",114.0,0.03365414784693675
After ICA,Frontal ROI,"F3,FZ,F4",115.0,0.02763331292567133
After ICA,Frontal ROI,"F3,FZ,F4",116.0,0.022429417047861635
After ICA,Frontal ROI,"F3,FZ,F4",117.0,0.019501814326614186
After ICA,Frontal ROI,"F3,FZ,F4",118.0,0.019534913673083514
After ICA,Frontal ROI,"F3,FZ,F4",119.0,0.022176297769216462
After ICA,Frontal ROI,"F3,FZ,F4",120.0,0.0261405627341761
After ICA,Frontal ROI,"F3,FZ,F4",121.0,0.029650752287071813
After ICA,Frontal ROI,"F3,FZ,F4",122.0,0.03097733382726606
After ICA,Frontal ROI,"F3,FZ,F4",123.0,0.02885878725961402
After ICA,Frontal ROI,"F3,FZ,F4",124.0,0.02279855923682321
After ICA,Frontal ROI,"F3,FZ,F4",125.0,0.013301406191631325
After ICA,Frontal ROI,"F3,FZ,F4",126.0,0.001943286614916316
After ICA,Frontal ROI,"F3,FZ,F4",127.0,-0.008949336628318769
After ICA,Frontal ROI,"F3,FZ,F4",128.0,-0.016992193649136934
After ICA,Frontal ROI,"F3,FZ,F4",129.0,-0.020429662305780808
After ICA,Frontal ROI,"F3,FZ,F4",130.0,-0.01849702885722133
After ICA,Frontal ROI,"F3,FZ,F4",131.0,-0.011484156275302493
After ICA,Frontal ROI,"F3,FZ,F4",132.0,-0.0006126458512735588
After ICA,Frontal ROI,"F3,FZ,F4",133.0,0.01229654723475253
After ICA,Frontal ROI,"F3,FZ,F4",134.0,0.02535129622435672
After ICA,Frontal ROI,"F3,FZ,F4",135.0,0.037090975309295976
After ICA,Frontal ROI,"F3,FZ,F4",136.0,0.0467248116332174
After ICA,Frontal ROI,"F3,FZ,F4",137.0,0.0540840569939797
After ICA,Frontal ROI,"F3,FZ,F4",138.0,0.05942499329597067
After ICA,Frontal ROI,"F3,FZ,F4",139.0,0.06321753303717381
After ICA,Frontal ROI,"F3,FZ,F4",140.0,0.06599653064548888
After ICA,Frontal ROI,"F3,FZ,F4",141.0,0.06830357740154855
After ICA,Frontal ROI,"F3,FZ,F4",142.0,0.07069789297042565
After ICA,Frontal ROI,"F3,FZ,F4",143.0,0.07377667751961306
After ICA,Frontal ROI,"F3,FZ,F4",144.0,0.07813839275324426
After ICA,Frontal ROI,"F3,FZ,F4",145.0,0.08425359267410724
After ICA,Frontal ROI,"F3,FZ,F4",146.0,0.09226434945676001
After ICA,Frontal ROI,"F3,FZ,F4",147.0,0.10178687522337238
After ICA,Frontal ROI,"F3,FZ,F4",148.0,0.11181476994970267
After ICA,Frontal ROI,"F3,FZ,F4",149.0,0.12081841928477967
After ICA,Frontal ROI,"F3,FZ,F4",150.0,0.1271034107278641
After ICA,Frontal ROI,"F3,FZ,F4",151.0,0.12936552289082662
After ICA,Frontal ROI,"F3,FZ,F4",152.0,0.1271910955359113
After ICA,Frontal ROI,"F3,FZ,F4",153.0,0.1212167073989293
After ICA,Frontal ROI,"F3,FZ,F4",154.0,0.1128941080688496
After ICA,Frontal ROI,"F3,FZ,F4",155.0,0.10404327027881626
After ICA,Frontal ROI,"F3,FZ,F4",156.0,0.09638057901240896
After ICA,Frontal ROI,"F3,FZ,F4",157.0,0.09111153457638511
After ICA,Frontal ROI,"F3,FZ,F4",158.0,0.08867048147076505
After ICA,Frontal ROI,"F3,FZ,F4",159.0,0.08869862571569949
After ICA,Frontal ROI,"F3,FZ,F4",160.0,0.09025215550130071
After ICA,Frontal ROI,"F3,FZ,F4",161.0,0.09213380101407015
After ICA,Frontal ROI,"F3,FZ,F4",162.0,0.09326295146495067
After ICA,Frontal ROI,"F3,FZ,F4",163.0,0.0930176904260444
After ICA,Frontal ROI,"F3,FZ,F4",164.0,0.0914050998958465
After ICA,Frontal ROI,"F3,FZ,F4",165.0,0.08893100935629358
After ICA,Frontal ROI,"F3,FZ,F4",166.0,0.08625548730830453
After ICA,Frontal ROI,"F3,FZ,F4",167.0,0.08387456570854672
After ICA,Frontal ROI,"F3,FZ,F4",168.0,0.0819829538906105
After ICA,Frontal ROI,"F3,FZ,F4",169.0,0.08051348340652369
After ICA,Frontal ROI,"F3,FZ,F4",170.0,0.07927907951117713
After ICA,Frontal ROI,"F3,FZ,F4",171.0,0.07814094852821186
After ICA,Frontal ROI,"F3,FZ,F4",172.0,0.07713610961079011
After ICA,Frontal ROI,"F3,FZ,F4",173.0,0.07650820184227429
After ICA,Frontal ROI,"F3,FZ,F4",174.0,0.07662261141351716
After ICA,Frontal ROI,"F3,FZ,F4",175.0,0.07780794885836018
After ICA,Frontal ROI,"F3,FZ,F4",176.0,0.08021111281994614
After ICA,Frontal ROI,"F3,FZ,F4",177.0,0.0837498619056318
After ICA,Frontal ROI,"F3,FZ,F4",178.0,0.08819963339745873
After ICA,Frontal ROI,"F3,FZ,F4",179.0,0.09337289459589675
After ICA,Frontal ROI,"F3,FZ,F4",180.0,0.09928129813437113
After ICA,Frontal ROI,"F3,FZ,F4",181.0,0.10617933551586153
After ICA,Frontal ROI,"F3,FZ,F4",182.0,0.11446607309998326
After ICA,Frontal ROI,"F3,FZ,F4",183.0,0.1244942180717842
After ICA,Frontal ROI,"F3,FZ,F4",184.0,0.13636463468583385
After ICA,Frontal ROI,"F3,FZ,F4",185.0,0.1497879264808115
After ICA,Frontal ROI,"F3,FZ,F4",186.0,0.16407705184748167
After ICA,Frontal ROI,"F3,FZ,F4",187.0,0.17829289608423954
After ICA,Frontal ROI,"F3,FZ,F4",188.0,0.19151063653530345
After ICA,Frontal ROI,"F3,FZ,F4",189.0,0.2031247187738385
After ICA,Frontal ROI,"F3,FZ,F4",190.0,0.21306634504329466
After ICA,Frontal ROI,"F3,FZ,F4",191.0,0.22181152227160736
After ICA,Frontal ROI,"F3,FZ,F4",192.0,0.23015301489148174
After ICA,Frontal ROI,"F3,FZ,F4",193.0,0.23885000492204797
After ICA,Frontal ROI,"F3,FZ,F4",194.0,0.24833088523040361
After ICA,Frontal ROI,"F3,FZ,F4",195.0,0.25856367938537067
After ICA,Frontal ROI,"F3,FZ,F4",196.0,0.2690997439921698
After ICA,Frontal ROI,"F3,FZ,F4",197.0,0.27922878968950987
After ICA,Frontal ROI,"F3,FZ,F4",198.0,0.288180883203199
After ICA,Frontal ROI,"F3,FZ,F4",199.0,0.2953345104296215
After ICA,Frontal ROI,"F3,FZ,F4",200.0,0.3003899623310966
After ICA,Frontal ROI,"F3,FZ,F4",201.0,0.30345100301599653
After ICA,Frontal ROI,"F3,FZ,F4",202.0,0.304981041609156
After ICA,Frontal ROI,"F3,FZ,F4",203.0,0.3056694739708429
After ICA,Frontal ROI,"F3,FZ,F4",204.0,0.30628263422137364
After ICA,Frontal ROI,"F3,FZ,F4",205.0,0.307534787168947
After ICA,Frontal ROI,"F3,FZ,F4",206.0,0.30996068925326514
After ICA,Frontal ROI,"F3,FZ,F4",207.0,0.313780152375484
After ICA,Frontal ROI,"F3,FZ,F4",208.0,0.318808067716093
After ICA,Frontal ROI,"F3,FZ,F4",209.0,0.3244957712794329
After ICA,Frontal ROI,"F3,FZ,F4",210.0,0.33013713735979405
After ICA,Frontal ROI,"F3,FZ,F4",211.0,0.3351463227126713
After ICA,Frontal ROI,"F3,FZ,F4",212.0,0.33923669048832295
After ICA,Frontal ROI,"F3,FZ,F4",213.0,0.34242516882362795
After ICA,Frontal ROI,"F3,FZ,F4",214.0,0.34497042320906796
After ICA,Frontal ROI,"F3,FZ,F4",215.0,0.3473806607466169
After ICA,Frontal ROI,"F3,FZ,F4",216.0,0.3504502937532308
After ICA,Frontal ROI,"F3,FZ,F4",217.0,0.35514107116608173
After ICA,Frontal ROI,"F3,FZ,F4",218.0,0.3622171600805424
After ICA,Frontal ROI,"F3,FZ,F4",219.0,0.37178046384959806
After ICA,Frontal ROI,"F3,FZ,F4",220.0,0.3829961367506546
After ICA,Frontal ROI,"F3,FZ,F4",221.0,0.3942533290535277
After ICA,Frontal ROI,"F3,FZ,F4",222.0,0.40376706993825073
After ICA,Frontal ROI,"F3,FZ,F4",223.0,0.4102553327346329
After ICA,Frontal ROI,"F3,FZ,F4",224.0,0.41319668045132757
After ICA,Frontal ROI,"F3,FZ,F4",225.0,0.41258287041504305
After ICA,Frontal ROI,"F3,FZ,F4",226.0,0.4085819503249757
After ICA,Frontal ROI,"F3,FZ,F4",227.0,0.40151094903043416
After ICA,Frontal ROI,"F3,FZ,F4",228.0,0.39207314982848207
After ICA,Frontal ROI,"F3,FZ,F4",229.0,0.3814720066088891
After ICA,Frontal ROI,"F3,FZ,F4",230.0,0.3711419127672955
After ICA,Frontal ROI,"F3,FZ,F4",231.0,0.3622719120113726
After ICA,Frontal ROI,"F3,FZ,F4",232.0,0.3554935359702422
After ICA,Frontal ROI,"F3,FZ,F4",233.0,0.35089549971745637
After ICA,Frontal ROI,"F3,FZ,F4",234.0,0.34825922795295394
After ICA,Frontal ROI,"F3,FZ,F4",235.0,0.3473255664234703
After ICA,Frontal ROI,"F3,FZ,F4",236.0,0.3479526792028046
After ICA,Frontal ROI,"F3,FZ,F4",237.0,0.35011457040049226
After ICA,Frontal ROI,"F3,FZ,F4",238.0,0.3537825891055806
After ICA,Frontal ROI,"F3,FZ,F4",239.0,0.35878951126526437
After ICA,Frontal ROI,"F3,FZ,F4",240.0,0.36475632097626526
After ICA,Frontal ROI,"F3,FZ,F4",241.0,0.37109390593375213
After ICA,Frontal ROI,"F3,FZ,F4",242.0,0.37705111370808625
After ICA,Frontal ROI,"F3,FZ,F4",243.0,0.3817911948744371
After ICA,Frontal ROI,"F3,FZ,F4",244.0,0.3845002866750566
After ICA,Frontal ROI,"F3,FZ,F4",245.0,0.38453841363315167
After ICA,Frontal ROI,"F3,FZ,F4",246.0,0.3816372333214863
After ICA,Frontal ROI,"F3,FZ,F4",247.0,0.37611033256021337
After ICA,Frontal ROI,"F3,FZ,F4",248.0,0.3689520301968299
After ICA,Frontal ROI,"F3,FZ,F4",249.0,0.3616644652051824
After ICA,Frontal ROI,"F3,FZ,F4",250.0,0.3558028047363482
After ICA,Frontal ROI,"F3,FZ,F4",251.0,0.35246735537135326
After ICA,Frontal ROI,"F3,FZ,F4",252.0,0.3520387467586132
After ICA,Frontal ROI,"F3,FZ,F4",253.0,0.35427636122999256
After ICA,Frontal ROI,"F3,FZ,F4",254.0,0.35864312036268464
After ICA,Frontal ROI,"F3,FZ,F4",255.0,0.3645806991243874
After ICA,Frontal ROI,"F3,FZ,F4",256.0,0.3715563145668238
After ICA,Frontal ROI,"F3,FZ,F4",257.0,0.378946660463539
After ICA,Frontal ROI,"F3,FZ,F4",258.0,0.3859669997853821
After ICA,Frontal ROI,"F3,FZ,F4",259.0,0.3917685289838492
After ICA,Frontal ROI,"F3,FZ,F4",260.0,0.3956354016896308
After ICA,Frontal ROI,"F3,FZ,F4",261.0,0.3971363265035958
After ICA,Frontal ROI,"F3,FZ,F4",262.0,0.3961950006608726
After ICA,Frontal ROI,"F3,FZ,F4",263.0,0.39315409039171906
After ICA,Frontal ROI,"F3,FZ,F4",264.0,0.3888441439031473
After ICA,Frontal ROI,"F3,FZ,F4",265.0,0.3845390814202579
After ICA,Frontal ROI,"F3,FZ,F4",266.0,0.38169433818970355
After ICA,Frontal ROI,"F3,FZ,F4",267.0,0.38151809782336554
After ICA,Frontal ROI,"F3,FZ,F4",268.0,0.384549378259618
After ICA,Frontal ROI,"F3,FZ,F4",269.0,0.3904136250213383
After ICA,Frontal ROI,"F3,FZ,F4",270.0,0.397839357612975
After ICA,Frontal ROI,"F3,FZ,F4",271.0,0.40492290902234274
After ICA,Frontal ROI,"F3,FZ,F4",272.0,0.40957912634127686
After ICA,Frontal ROI,"F3,FZ,F4",273.0,0.41010302397946036
After ICA,Frontal ROI,"F3,FZ,F4",274.0,0.4057161995957724
After ICA,Frontal ROI,"F3,FZ,F4",275.0,0.39688093301876115
After ICA,Frontal ROI,"F3,FZ,F4",276.0,0.3851739718288223
After ICA,Frontal ROI,"F3,FZ,F4",277.0,0.3727179265318177
After ICA,Frontal ROI,"F3,FZ,F4",278.0,0.36143142272817413
After ICA,Frontal ROI,"F3,FZ,F4",279.0,0.3524488290126924
After ICA,Frontal ROI,"F3,FZ,F4",280.0,0.3459307650378353
After ICA,Frontal ROI,"F3,FZ,F4",281.0,0.3412761076719742
After ICA,Frontal ROI,"F3,FZ,F4",282.0,0.3375887448762998
After ICA,Frontal ROI,"F3,FZ,F4",283.0,0.334183016508875
After ICA,Frontal ROI,"F3,FZ,F4",284.0,0.3309113813967174
After ICA,Frontal ROI,"F3,FZ,F4",285.0,0.32816734222269356
After ICA,Frontal ROI,"F3,FZ,F4",286.0,0.3265661617100663
After ICA,Frontal ROI,"F3,FZ,F4",287.0,0.3264842926047952
After ICA,Frontal ROI,"F3,FZ,F4",288.0,0.3277285349126226
After ICA,Frontal ROI,"F3,FZ,F4",289.0,0.3295252093316015
After ICA,Frontal ROI,"F3,FZ,F4",290.0,0.3307985521377961
After ICA,Frontal ROI,"F3,FZ,F4",291.0,0.3305095640708546
After ICA,Frontal ROI,"F3,FZ,F4",292.0,0.32784637899946045
After ICA,Frontal ROI,"F3,FZ,F4",293.0,0.3222640203832909
After ICA,Frontal ROI,"F3,FZ,F4",294.0,0.3135078496384086
After ICA,Frontal ROI,"F3,FZ,F4",295.0,0.30168147033588766
After ICA,Frontal ROI,"F3,FZ,F4",296.0,0.2872884337099013
After ICA,Frontal ROI,"F3,FZ,F4",297.0,0.2711756690946014
After ICA,Frontal ROI,"F3,FZ,F4",298.0,0.2544124091431098
After ICA,Frontal ROI,"F3,FZ,F4",299.0,0.23817176574140816
After ICA,Frontal ROI,"F3,FZ,F4",300.0,0.22359902027160763
After ICA,Frontal ROI,"F3,FZ,F4",301.0,0.21160383554166368
After ICA,Frontal ROI,"F3,FZ,F4",302.0,0.20259961322326903
After ICA,Frontal ROI,"F3,FZ,F4",303.0,0.1963290128892695
After ICA,Frontal ROI,"F3,FZ,F4",304.0,0.19190950013442223
After ICA,Frontal ROI,"F3,FZ,F4",305.0,0.1881113685491718
After ICA,Frontal ROI,"F3,FZ,F4",306.0,0.18375184638739933
After ICA,Frontal ROI,"F3,FZ,F4",307.0,0.17803687988529363
After ICA,Frontal ROI,"F3,FZ,F4",308.0,0.17072994873423286
After ICA,Frontal ROI,"F3,FZ,F4",309.0,0.16213393331149095
After ICA,Frontal ROI,"F3,FZ,F4",310.0,0.15293927906539193
After ICA,Frontal ROI,"F3,FZ,F4",311.0,0.14398112409072358
After ICA,Frontal ROI,"F3,FZ,F4",312.0,0.13594093711165905
After ICA,Frontal ROI,"F3,FZ,F4",313.0,0.12908979254765776
After ICA,Frontal ROI,"F3,FZ,F4",314.0,0.12321832569470241
After ICA,Frontal ROI,"F3,FZ,F4",315.0,0.11782388440608647
After ICA,Frontal ROI,"F3,FZ,F4",316.0,0.1124596737417227
After ICA,Frontal ROI,"F3,FZ,F4",317.0,0.1070188991763763
After ICA,Frontal ROI,"F3,FZ,F4",318.0,0.10176376946687422
After ICA,Frontal ROI,"F3,FZ,F4",319.0,0.09710939886702356
After ICA,Frontal ROI,"F3,FZ,F4",320.0,0.0933355403209978
After ICA,Frontal ROI,"F3,FZ,F4",321.0,0.09039436432519361
After ICA,Frontal ROI,"F3,FZ,F4",322.0,0.0878932232598145
After ICA,Frontal ROI,"F3,FZ,F4",323.0,0.08524895713657483
After ICA,Frontal ROI,"F3,FZ,F4",324.0,0.08193913402376495
After ICA,Frontal ROI,"F3,FZ,F4",325.0,0.07773427668464515
After ICA,Frontal ROI,"F3,FZ,F4",326.0,0.07280779043558053
After ICA,Frontal ROI,"F3,FZ,F4",327.0,0.06767128779076038
After ICA,Frontal ROI,"F3,FZ,F4",328.0,0.06294508411420328
After ICA,Frontal ROI,"F3,FZ,F4",329.0,0.05904292299229743
After ICA,Frontal ROI,"F3,FZ,F4",330.0,0.0559100671649173
After ICA,Frontal ROI,"F3,FZ,F4",331.0,0.0529531007375269
After ICA,Frontal ROI,"F3,FZ,F4",332.0,0.04921384481718728
After ICA,Frontal ROI,"F3,FZ,F4",333.0,0.043728274606464786
After ICA,Frontal ROI,"F3,FZ,F4",334.0,0.03594414760088013
After ICA,Frontal ROI,"F3,FZ,F4",335.0,0.02604669480720584
After ICA,Frontal ROI,"F3,FZ,F4",336.0,0.01502856708884059
After ICA,Frontal ROI,"F3,FZ,F4",337.0,0.004397697824994186
After ICA,Frontal ROI,"F3,FZ,F4",338.0,-0.004385134734346398
After ICA,Frontal ROI,"F3,FZ,F4",339.0,-0.010443599157262581
After ICA,Frontal ROI,"F3,FZ,F4",340.0,-0.013741336164098414
After ICA,Frontal ROI,"F3,FZ,F4",341.0,-0.01502159613758444
After ICA,Frontal ROI,"F3,FZ,F4",342.0,-0.01553560861742144
After ICA,Frontal ROI,"F3,FZ,F4",343.0,-0.016669405278808596
After ICA,Frontal ROI,"F3,FZ,F4",344.0,-0.019569154654566556
After ICA,Frontal ROI,"F3,FZ,F4",345.0,-0.02486568288203822
After ICA,Frontal ROI,"F3,FZ,F4",346.0,-0.032555363664693984
After ICA,Frontal ROI,"F3,FZ,F4",347.0,-0.04202770510588744
After ICA,Frontal ROI,"F3,FZ,F4",348.0,-0.05220776253730561
After ICA,Frontal ROI,"F3,FZ,F4",349.0,-0.06179792190640427
After ICA,Frontal ROI,"F3,FZ,F4",350.0,-0.06958530746376593
After ICA,Frontal ROI,"F3,FZ,F4",351.0,-0.07472184912070234
After ICA,Frontal ROI,"F3,FZ,F4",352.0,-0.07688196035302865
After ICA,Frontal ROI,"F3,FZ,F4",353.0,-0.0762877023419389
After ICA,Frontal ROI,"F3,FZ,F4",354.0,-0.0736535025428211
After ICA,Frontal ROI,"F3,FZ,F4",355.0,-0.07007705937788919
After ICA,Frontal ROI,"F3,FZ,F4",356.0,-0.06685765549266676
After ICA,Frontal ROI,"F3,FZ,F4",357.0,-0.06523485565902665
After ICA,Frontal ROI,"F3,FZ,F4",358.0,-0.06609535734544232
After ICA,Frontal ROI,"F3,FZ,F4",359.0,-0.0697369413831731
After ICA,Frontal ROI,"F3,FZ,F4",360.0,-0.07577074272833784
After ICA,Frontal ROI,"F3,FZ,F4",361.0,-0.08319603603707207
After ICA,Frontal ROI,"F3,FZ,F4",362.0,-0.09063517679363406
After ICA,Frontal ROI,"F3,FZ,F4",363.0,-0.0966904279101053
After ICA,Frontal ROI,"F3,FZ,F4",364.0,-0.10034902169933138
After ICA,Frontal ROI,"F3,FZ,F4",365.0,-0.10129916535938431
After ICA,Frontal ROI,"F3,FZ,F4",366.0,-0.1000083653362278
After ICA,Frontal ROI,"F3,FZ,F4",367.0,-0.09753710402240798
After ICA,Frontal ROI,"F3,FZ,F4",368.0,-0.09521669197865315
After ICA,Frontal ROI,"F3,FZ,F4",369.0,-0.09434486604097682
After ICA,Frontal ROI,"F3,FZ,F4",370.0,-0.0959614752289998
After ICA,Frontal ROI,"F3,FZ,F4",371.0,-0.10069214843716076
After ICA,Frontal ROI,"F3,FZ,F4",372.0,-0.10863988231618131
After ICA,Frontal ROI,"F3,FZ,F4",373.0,-0.11931466656884303
After ICA,Frontal ROI,"F3,FZ,F4",374.0,-0.1316110692150568
After ICA,Frontal ROI,"F3,FZ,F4",375.0,-0.1439041451340508
